3341207,00:00:00,ASCENT,0,,,,,-7.34,82.15,16829.01,-47.06,0.0,-0.944,-0.025,-0.669,6.74,-11.40,46.98
3342207,00:00:00,ASCENT,0,,,,,-7.35,82.08,16833.72,-47.00,0.0,-0.766,-0.031,-0.540,-30.88,-7.73,-45.02
3343207,00:00:00,ASCENT,0,,,,,-7.36,81.98,16839.92,-47.00,0.0,-0.801,0.020,-0.396,-60.09,15.79,-55.21
3344207,00:00:00,ASCENT,0,,,,,-7.36,81.92,16843.72,-47.00,0.0,-1.006,-0.004,-0.540,100.13,25.73,92.77
3345207,00:00:00,ASCENT,0,,,,,-7.37,81.84,16848.94,-46.94,0.0,-0.971,0.022,-0.512,0.92,22.24,-14.21
3346207,00:00:00,ASCENT,0,,,,,-7.36,81.76,16854.51,-46.94,0.0,-0.812,-0.049,-0.513,-42.89,0.38,-7.79
3347207,00:00:00,ASCENT,0,,,,,-7.38,81.65,16861.57,-46.88,0.0,-0.721,-0.051,-0.608,-50.69,-17.02,-62.11
3348207,00:00:00,ASCENT,0,,,,,-7.38,81.54,16868.10,-46.94,0.0,-0.931,0.005,-0.765,121.70,-11.36,102.78
3349207,00:00:00,ASCENT,0,,,,,-7.40,81.46,16873.16,-46.94,0.0,-0.743,-0.016,-0.588,-85.52,-21.12,-67.16
3350207,00:00:00,ASCENT,0,,,,,-7.40,81.37,16879.28,-46.94,0.0,-0.886,0.021,-0.465,-25.92,21.31,-40.67
3351207,00:00:00,ASCENT,0,,,,,-7.41,81.29,16884.04,-46.88,0.0,-0.934,-0.053,-0.557,10.24,11.56,13.58
3352207,00:00:00,ASCENT,0,,,,,-7.41,81.21,16889.66,-46.88,0.0,-1.004,0.053,-0.564,117.90,15.16,77.99
3353207,00:00:00,ASCENT,0,,,,,-7.42,81.14,16893.83,-46.88,0.0,-0.938,-0.009,-0.466,-82.63,16.85,-44.93
3354207,00:00:00,ASCENT,0,,,,,-7.43,81.02,16901.89,-46.88,0.0,-0.801,0.077,-0.389,154.77,25.44,118.54
3355207,00:00:00,ASCENT,0,,,,,-7.43,80.94,16906.95,-46.75,0.0,-0.891,0.024,-0.439,-25.66,13.61,-26.07
3356207,00:00:00,ASCENT,0,,,,,-7.44,80.84,16913.63,-46.81,0.0,-0.982,-0.067,-0.595,30.73,16.23,56.75
3357207,00:00:00,ASCENT,0,,,,,-7.45,80.76,16918.20,-46.88,0.0,-1.093,0.077,-0.528,66.89,32.98,24.79
3358207,00:00:00,ASCENT,0,,,,,-7.45,80.61,16928.09,-46.81,0.0,-0.845,-0.070,-0.494,-36.63,10.21,-13.62
3359207,00:00:00,ASCENT,0,,,,,-7.46,80.51,16934.40,-46.75,0.0,-0.802,-0.020,-0.475,96.04,6.76,83.67
3360207,00:00:00,ASCENT,0,,,,,-7.46,80.45,16938.66,-46.75,0.0,-1.124,0.061,-0.566,64.94,39.34,35.09
3361207,00:00:00,ASCENT,0,,,,,-7.47,80.33,16946.29,-46.75,0.0,-1.034,-0.051,-0.541,-32.39,9.37,27.16
